OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,LMP_PRC
2018-07-30,13,12,2018-07-30T19:55:00-00:00,2018-07-30T20:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,57.14294
2018-07-30,15,1,2018-07-30T21:00:00-00:00,2018-07-30T21:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,86.64
2018-07-30,15,12,2018-07-30T21:55:00-00:00,2018-07-30T22:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,172.75345
2018-07-30,16,12,2018-07-30T22:55:00-00:00,2018-07-30T23:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,130.42955
2018-07-30,18,1,2018-07-31T00:00:00-00:00,2018-07-31T00:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,89.09585
2018-07-30,18,12,2018-07-31T00:55:00-00:00,2018-07-31T01:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,137.43637
2018-07-30,20,1,2018-07-31T02:00:00-00:00,2018-07-31T02:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,480.2267
2018-07-30,20,12,2018-07-31T02:55:00-00:00,2018-07-31T03:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,73.69749
2018-07-30,22,1,2018-07-31T04:00:00-00:00,2018-07-31T04:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,58.465
2018-07-30,23,1,2018-07-31T05:00:00-00:00,2018-07-31T05:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,102.41196
2018-07-30,24,1,2018-07-31T06:00:00-00:00,2018-07-31T06:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,61.41326
2018-07-30,24,12,2018-07-31T06:55:00-00:00,2018-07-31T07:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,54.19148
2018-07-31,1,12,2018-07-31T07:55:00-00:00,2018-07-31T08:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,32.98203
2018-07-31,2,12,2018-07-31T08:55:00-00:00,2018-07-31T09:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,31.15852
2018-07-31,3,12,2018-07-31T09:55:00-00:00,2018-07-31T10:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,30.22078
2018-07-31,4,12,2018-07-31T10:55:00-00:00,2018-07-31T11:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,28.67463
2018-07-31,5,12,2018-07-31T11:55:00-00:00,2018-07-31T12:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,32.32869
2018-07-31,6,12,2018-07-31T12:55:00-00:00,2018-07-31T13:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,47.87383
2018-07-31,7,12,2018-07-31T13:55:00-00:00,2018-07-31T14:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,45.85046
2018-07-31,9,1,2018-07-31T15:00:00-00:00,2018-07-31T15:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,33.23413
2018-07-31,9,12,2018-07-31T15:55:00-00:00,2018-07-31T16:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,30.40331
2018-07-31,11,1,2018-07-31T17:00:00-00:00,2018-07-31T17:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,53.5436
2018-07-31,11,12,2018-07-31T17:55:00-00:00,2018-07-31T18:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,53.99114
2018-07-31,13,1,2018-07-31T19:00:00-00:00,2018-07-31T19:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,54.30587
2018-07-31,14,1,2018-07-31T20:00:00-00:00,2018-07-31T20:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,45.92842
2018-07-31,15,1,2018-07-31T21:00:00-00:00,2018-07-31T21:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,99.79395
2018-07-31,15,12,2018-07-31T21:55:00-00:00,2018-07-31T22:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,66.50549
2018-07-31,16,12,2018-07-31T22:55:00-00:00,2018-07-31T23:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,75.72113
2018-07-31,17,12,2018-07-31T23:55:00-00:00,2018-08-01T00:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,466.8333
2018-07-31,18,12,2018-08-01T00:55:00-00:00,2018-08-01T01:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,508.40162
2018-07-31,19,12,2018-08-01T01:55:00-00:00,2018-08-01T02:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,94.74556
2018-07-31,20,12,2018-08-01T02:55:00-00:00,2018-08-01T03:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,125.77623
2018-07-31,21,12,2018-08-01T03:55:00-00:00,2018-08-01T04:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,52.11105
2018-07-31,23,1,2018-08-01T05:00:00-00:00,2018-08-01T05:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,51.16823
2018-07-31,23,12,2018-08-01T05:55:00-00:00,2018-08-01T06:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,37.02688
2018-07-31,24,12,2018-08-01T06:55:00-00:00,2018-08-01T07:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,35.339
2018-08-01,1,12,2018-08-01T07:55:00-00:00,2018-08-01T08:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,43.23768
2018-08-01,2,12,2018-08-01T08:55:00-00:00,2018-08-01T09:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,33.94164
2018-08-01,3,12,2018-08-01T09:55:00-00:00,2018-08-01T10:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,32.20767
2018-08-01,5,1,2018-08-01T11:00:00-00:00,2018-08-01T11:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,27.8595
2018-08-01,5,12,2018-08-01T11:55:00-00:00,2018-08-01T12:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,36.92858
2018-08-01,6,12,2018-08-01T12:55:00-00:00,2018-08-01T13:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,38.11815
2018-08-01,7,12,2018-08-01T13:55:00-00:00,2018-08-01T14:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,38.52999
2018-08-01,8,12,2018-08-01T14:55:00-00:00,2018-08-01T15:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,31.23885
2018-08-01,9,12,2018-08-01T15:55:00-00:00,2018-08-01T16:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,30.57726
2018-08-01,11,1,2018-08-01T17:00:00-00:00,2018-08-01T17:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,34.08883
2018-08-01,11,12,2018-08-01T17:55:00-00:00,2018-08-01T18:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,29.20319
2018-08-01,12,12,2018-08-01T18:55:00-00:00,2018-08-01T19:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,43.68773
2018-08-01,13,12,2018-08-01T19:55:00-00:00,2018-08-01T20:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,70.51619
2018-08-01,14,12,2018-08-01T20:55:00-00:00,2018-08-01T21:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,504.815
2018-08-01,15,12,2018-08-01T21:55:00-00:00,2018-08-01T22:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,325.87607
2018-08-01,17,1,2018-08-01T23:00:00-00:00,2018-08-01T23:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,429.44089
2018-08-01,17,12,2018-08-01T23:55:00-00:00,2018-08-02T00:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,81.07734
2018-08-01,19,1,2018-08-02T01:00:00-00:00,2018-08-02T01:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,87.9195
2018-08-01,20,1,2018-08-02T02:00:00-00:00,2018-08-02T02:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,248.1713
2018-08-01,21,1,2018-08-02T03:00:00-00:00,2018-08-02T03:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,125.89628
2018-08-01,21,12,2018-08-02T03:55:00-00:00,2018-08-02T04:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,56.25011
2018-08-01,22,12,2018-08-02T04:55:00-00:00,2018-08-02T05:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,55.58874
2018-08-01,23,12,2018-08-02T05:55:00-00:00,2018-08-02T06:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,53.97925
2018-08-01,24,12,2018-08-02T06:55:00-00:00,2018-08-02T07:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,33.37353
2018-08-02,1,12,2018-08-02T07:55:00-00:00,2018-08-02T08:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,30.94792
2018-08-02,3,1,2018-08-02T09:00:00-00:00,2018-08-02T09:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,49.54667
2018-08-02,3,12,2018-08-02T09:55:00-00:00,2018-08-02T10:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,41.32278
2018-08-02,5,1,2018-08-02T11:00:00-00:00,2018-08-02T11:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,36.1723
2018-08-02,5,12,2018-08-02T11:55:00-00:00,2018-08-02T12:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,57.33175
2018-08-02,6,12,2018-08-02T12:55:00-00:00,2018-08-02T13:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,60.69205
2018-08-02,7,12,2018-08-02T13:55:00-00:00,2018-08-02T14:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,59.23407
2018-08-02,9,12,2018-08-02T15:55:00-00:00,2018-08-02T16:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,42.4388
2018-08-02,10,12,2018-08-02T16:55:00-00:00,2018-08-02T17:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,27.23022
2018-08-02,11,12,2018-08-02T17:55:00-00:00,2018-08-02T18:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,51.76392
2018-08-02,12,12,2018-08-02T18:55:00-00:00,2018-08-02T19:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,99.70507
2018-08-02,14,1,2018-08-02T20:00:00-00:00,2018-08-02T20:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,61.94386
2018-08-02,14,12,2018-08-02T20:55:00-00:00,2018-08-02T21:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,50.57334
2018-08-02,15,12,2018-08-02T21:55:00-00:00,2018-08-02T22:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,140.46571
2018-08-02,16,12,2018-08-02T22:55:00-00:00,2018-08-02T23:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,56.67271
2018-08-02,18,1,2018-08-03T00:00:00-00:00,2018-08-03T00:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,46.74671
2018-08-02,18,12,2018-08-03T00:55:00-00:00,2018-08-03T01:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,74.6406
2018-08-02,19,12,2018-08-03T01:55:00-00:00,2018-08-03T02:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,106.41519
2018-08-02,20,12,2018-08-03T02:55:00-00:00,2018-08-03T03:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,89.93368
2018-08-02,22,1,2018-08-03T04:00:00-00:00,2018-08-03T04:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,60.84006
2018-08-02,22,12,2018-08-03T04:55:00-00:00,2018-08-03T05:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,53.07201
2018-08-02,23,12,2018-08-03T05:55:00-00:00,2018-08-03T06:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,32.02894
2018-08-02,24,12,2018-08-03T06:55:00-00:00,2018-08-03T07:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,36.41831
2018-08-03,2,1,2018-08-03T08:00:00-00:00,2018-08-03T08:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,31.46596
2018-08-03,3,1,2018-08-03T09:00:00-00:00,2018-08-03T09:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,32.14021
2018-08-03,3,12,2018-08-03T09:55:00-00:00,2018-08-03T10:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,28.15395
2018-08-03,4,12,2018-08-03T10:55:00-00:00,2018-08-03T11:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,26.46197
2018-08-03,5,12,2018-08-03T11:55:00-00:00,2018-08-03T12:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,29.81222
2018-08-03,6,12,2018-08-03T12:55:00-00:00,2018-08-03T13:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,23.18251
2018-08-03,7,12,2018-08-03T13:55:00-00:00,2018-08-03T14:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,34.86368
2018-08-03,8,12,2018-08-03T14:55:00-00:00,2018-08-03T15:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,27.15703
2018-08-03,10,1,2018-08-03T16:00:00-00:00,2018-08-03T16:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,26.68758
2018-08-03,10,12,2018-08-03T16:55:00-00:00,2018-08-03T17:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,48.59791
2018-08-03,11,12,2018-08-03T17:55:00-00:00,2018-08-03T18:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,38.69264
2018-08-03,12,12,2018-08-03T18:55:00-00:00,2018-08-03T19:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,41.17264
2018-08-03,13,12,2018-08-03T19:55:00-00:00,2018-08-03T20:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,49.22972
2018-08-03,14,12,2018-08-03T20:55:00-00:00,2018-08-03T21:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,75.52186
2018-08-03,16,1,2018-08-03T22:00:00-00:00,2018-08-03T22:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,123.63197
2018-08-03,16,12,2018-08-03T22:55:00-00:00,2018-08-03T23:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,114.84364
2018-08-03,17,12,2018-08-03T23:55:00-00:00,2018-08-04T00:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,83.41842
2018-08-03,18,12,2018-08-04T00:55:00-00:00,2018-08-04T01:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,96.94301
2018-08-03,19,12,2018-08-04T01:55:00-00:00,2018-08-04T02:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,885.11389
2018-08-03,21,1,2018-08-04T03:00:00-00:00,2018-08-04T03:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,134.58944
2018-08-03,22,1,2018-08-04T04:00:00-00:00,2018-08-04T04:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,98.2308
2018-08-03,22,12,2018-08-04T04:55:00-00:00,2018-08-04T05:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,78.09993
2018-08-03,24,1,2018-08-04T06:00:00-00:00,2018-08-04T06:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,44.92543
2018-08-03,24,12,2018-08-04T06:55:00-00:00,2018-08-04T07:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,44.24722
2018-08-04,2,1,2018-08-04T08:00:00-00:00,2018-08-04T08:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,39.11603
2018-08-04,3,1,2018-08-04T09:00:00-00:00,2018-08-04T09:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,48.15458
2018-08-04,3,12,2018-08-04T09:55:00-00:00,2018-08-04T10:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,29.98584
2018-08-04,5,1,2018-08-04T11:00:00-00:00,2018-08-04T11:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,28.99509
2018-08-04,5,12,2018-08-04T11:55:00-00:00,2018-08-04T12:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,32.26988
2018-08-04,6,12,2018-08-04T12:55:00-00:00,2018-08-04T13:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,38.86948
2018-08-04,8,1,2018-08-04T14:00:00-00:00,2018-08-04T14:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,20.76844
2018-08-04,8,12,2018-08-04T14:55:00-00:00,2018-08-04T15:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,18.81992
2018-08-04,10,1,2018-08-04T16:00:00-00:00,2018-08-04T16:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,20.79986
2018-08-04,11,1,2018-08-04T17:00:00-00:00,2018-08-04T17:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,24.71124
2018-08-04,12,1,2018-08-04T18:00:00-00:00,2018-08-04T18:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,25.83566
2018-08-04,13,1,2018-08-04T19:00:00-00:00,2018-08-04T19:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,37.42352
2018-08-04,14,1,2018-08-04T20:00:00-00:00,2018-08-04T20:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,39.5525
2018-08-04,15,1,2018-08-04T21:00:00-00:00,2018-08-04T21:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,29.77919
2018-08-04,15,12,2018-08-04T21:55:00-00:00,2018-08-04T22:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,44.13436
2018-08-04,16,12,2018-08-04T22:55:00-00:00,2018-08-04T23:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,51.17062
2018-08-04,18,1,2018-08-05T00:00:00-00:00,2018-08-05T00:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,74.68283
2018-08-04,18,12,2018-08-05T00:55:00-00:00,2018-08-05T01:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,198.00567
2018-08-04,20,1,2018-08-05T02:00:00-00:00,2018-08-05T02:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,190.57852
2018-08-04,21,1,2018-08-05T03:00:00-00:00,2018-08-05T03:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,177.38342
2018-08-04,22,1,2018-08-05T04:00:00-00:00,2018-08-05T04:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,34.89618
2018-08-04,22,12,2018-08-05T04:55:00-00:00,2018-08-05T05:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,33.26886
2018-08-04,24,1,2018-08-05T06:00:00-00:00,2018-08-05T06:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,600.25556
2018-08-04,24,12,2018-08-05T06:55:00-00:00,2018-08-05T07:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,33.20315
2018-08-05,2,1,2018-08-05T08:00:00-00:00,2018-08-05T08:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,32.17796
2018-08-05,3,1,2018-08-05T09:00:00-00:00,2018-08-05T09:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,31.49171
2018-08-05,3,12,2018-08-05T09:55:00-00:00,2018-08-05T10:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,31.6603
2018-08-05,5,1,2018-08-05T11:00:00-00:00,2018-08-05T11:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,26.44887
2018-08-05,5,12,2018-08-05T11:55:00-00:00,2018-08-05T12:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,28.07396
2018-08-05,6,12,2018-08-05T12:55:00-00:00,2018-08-05T13:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,28.77033
2018-08-05,7,12,2018-08-05T13:55:00-00:00,2018-08-05T14:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,25.02572
2018-08-05,9,1,2018-08-05T15:00:00-00:00,2018-08-05T15:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,14.43632
2018-08-05,9,12,2018-08-05T15:55:00-00:00,2018-08-05T16:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,15.04137
2018-08-05,10,12,2018-08-05T16:55:00-00:00,2018-08-05T17:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,22.11786
2018-08-05,12,1,2018-08-05T18:00:00-00:00,2018-08-05T18:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,22.63432
2018-08-05,13,1,2018-08-05T19:00:00-00:00,2018-08-05T19:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,21.36718
2018-08-05,13,12,2018-08-05T19:55:00-00:00,2018-08-05T20:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,23.52049
2018-08-05,14,12,2018-08-05T20:55:00-00:00,2018-08-05T21:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,27.98243
2018-08-05,15,12,2018-08-05T21:55:00-00:00,2018-08-05T22:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,35.16465
2018-08-05,17,1,2018-08-05T23:00:00-00:00,2018-08-05T23:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,26.30749
2018-08-05,17,12,2018-08-05T23:55:00-00:00,2018-08-06T00:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,58.82326
2018-08-05,18,12,2018-08-06T00:55:00-00:00,2018-08-06T01:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,96.7144
2018-08-05,19,12,2018-08-06T01:55:00-00:00,2018-08-06T02:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,223.18077
2018-08-05,20,12,2018-08-06T02:55:00-00:00,2018-08-06T03:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,188.41701
2018-08-05,22,1,2018-08-06T04:00:00-00:00,2018-08-06T04:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,193.0123
2018-08-05,22,12,2018-08-06T04:55:00-00:00,2018-08-06T05:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,30.93487
2018-08-05,24,1,2018-08-06T06:00:00-00:00,2018-08-06T06:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,31.90853
2018-08-05,24,12,2018-08-06T06:55:00-00:00,2018-08-06T07:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,25.72328
2018-08-06,1,12,2018-08-06T07:55:00-00:00,2018-08-06T08:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,32.49319
2018-08-06,2,12,2018-08-06T08:55:00-00:00,2018-08-06T09:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,28.55605
2018-08-06,3,12,2018-08-06T09:55:00-00:00,2018-08-06T10:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,27.46726
2018-08-06,5,1,2018-08-06T11:00:00-00:00,2018-08-06T11:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,26.70613
2018-08-06,5,12,2018-08-06T11:55:00-00:00,2018-08-06T12:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,28.74111
2018-08-06,6,12,2018-08-06T12:55:00-00:00,2018-08-06T13:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,34.09478
2018-08-06,8,1,2018-08-06T14:00:00-00:00,2018-08-06T14:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,30.94347
2018-08-06,9,1,2018-08-06T15:00:00-00:00,2018-08-06T15:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,22.75886
2018-08-06,10,1,2018-08-06T16:00:00-00:00,2018-08-06T16:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,21.73
2018-08-06,11,1,2018-08-06T17:00:00-00:00,2018-08-06T17:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,25.93185
2018-08-06,12,1,2018-08-06T18:00:00-00:00,2018-08-06T18:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,28.65026
2018-08-06,13,1,2018-08-06T19:00:00-00:00,2018-08-06T19:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,32.29388
2018-08-06,13,12,2018-08-06T19:55:00-00:00,2018-08-06T20:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,36.76949
2018-08-06,15,1,2018-08-06T21:00:00-00:00,2018-08-06T21:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,39.15154
2018-08-06,15,12,2018-08-06T21:55:00-00:00,2018-08-06T22:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,48.41254
2018-08-06,16,12,2018-08-06T22:55:00-00:00,2018-08-06T23:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,38.39348
2018-08-06,17,12,2018-08-06T23:55:00-00:00,2018-08-07T00:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,52.90177
2018-08-06,18,12,2018-08-07T00:55:00-00:00,2018-08-07T01:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,109.83308
2018-08-06,19,12,2018-08-07T01:55:00-00:00,2018-08-07T02:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,365.74285
2018-08-06,20,12,2018-08-07T02:55:00-00:00,2018-08-07T03:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,97.11206
2018-08-06,21,12,2018-08-07T03:55:00-00:00,2018-08-07T04:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,91.04021
2018-08-06,22,12,2018-08-07T04:55:00-00:00,2018-08-07T05:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,46.92843
2018-08-06,23,12,2018-08-07T05:55:00-00:00,2018-08-07T06:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,53.36586
